datetime,bench,rank_1_20_excess,rank_1_20_raw,rank_21_50_excess,rank_21_50_raw,rank_51_100_excess,rank_51_100_raw
2020-09-25,-0.0018461942672729492,-0.014848044142127037,-0.016694238409399986,-0.004813335370272398,-0.006659529637545347,-0.0031604599207639694,-0.005006654188036919
2020-09-28,0.003867506980895996,0.005794242024421692,0.009661749005317688,0.0007845679647289217,0.004652075003832579,0.002802695147693157,0.006670202128589153
2020-09-29,-0.0003350377082824707,0.012554263696074486,0.012219225987792015,0.005602423567324877,0.005267385859042406,0.006993917282670736,0.006658879574388266
2020-09-30,-0.01424264907836914,0.004679581616073847,-0.009563067927956581,0.019293930381536484,0.005051280837506056,0.019613049924373627,0.005370401311665773
2020-10-01,0.012408614158630371,0.010708600282669067,0.02311721444129944,0.006829897407442331,0.019238511100411415,0.005957447458058596,0.01836606115102768
2020-10-02,-0.0008394122123718262,-0.01637352630496025,-0.017212938517332077,-0.010245567187666893,-0.01108497940003872,-0.009638831950724125,-0.010478244163095951
2020-10-05,0.018148183822631836,0.0032254247926175594,0.021373609080910683,-0.00036858717794530094,0.017779596149921417,0.0002839207591023296,0.01843210496008396
2020-10-06,0.004951357841491699,0.0057542831636965275,0.01070564053952694,0.0085464958101511,0.0134978536516428,0.014473684132099152,0.01942504197359085
2020-10-07,0.004269957542419434,-0.004950943402945995,-0.0006809860351495445,-0.003970171790570021,0.0002997855481225997,-0.006171217188239098,-0.0019012594129890203
2020-10-08,0.0050694942474365234,-0.0017947613960132003,0.0032747327350080013,0.004499487113207579,0.009568980894982815,0.0038317395374178886,0.008901233784854412
2020-10-09,-0.00797271728515625,-0.0028018145821988583,-0.010774532333016396,-0.0032278141006827354,-0.011200531385838985,-0.007323327008634806,-0.015296044759452343
2020-10-12,-0.000164031982421875,-0.0007200092077255249,-0.0008840411901473999,-0.0036263864021748304,-0.0037904183845967054,0.0007518005440942943,0.0005877685616724193
2020-10-13,-0.007217824459075928,0.013198519125580788,0.005980694200843573,0.01579747535288334,0.008579651825129986,0.009308647364377975,0.0020908224396407604
2020-10-14,-0.0038003921508789062,0.0013693213695660233,-0.0024310708977282047,0.0009421348804607987,-0.0028582573868334293,0.004327684640884399,0.0005272924900054932
2020-10-15,-0.011112987995147705,-0.0024238198529928923,-0.013536808080971241,-0.0019077102188020945,-0.013020697981119156,0.0003028011415153742,-0.010810187086462975
2020-10-16,0.0021805763244628906,0.009271929040551186,0.011452505365014076,0.005491236690431833,0.007671813014894724,0.002556447871029377,0.004737024195492268
2020-10-19,-0.001338958740234375,-0.009753068909049034,-0.011092027649283409,-0.0008173863170668483,-0.0021563449408859015,-0.0004190671315882355,-0.00175802584271878
2020-10-20,0.0003352165222167969,0.009710976853966713,0.01004619337618351,0.01749524474143982,0.017830461263656616,0.007137997075915337,0.0074732135981321335
2020-10-21,0.0035181045532226562,0.005772116594016552,0.009290221147239208,0.0022343634627759457,0.005752468015998602,0.0010926950490102172,0.004610799718648195
2020-10-22,-0.04023367166519165,0.008144363760948181,-0.03208930790424347,0.019484110176563263,-0.020749561488628387,0.019093766808509827,-0.021139902994036674
2020-10-23,-0.007131695747375488,-0.003343191696330905,-0.010474887676537037,-0.008013050071895123,-0.01514474581927061,-0.0017073285998776555,-0.008839024230837822
2020-10-26,-0.026103675365447998,-0.006474146153777838,-0.032577820122241974,-0.007456316612660885,-0.03355998918414116,-0.0027391158509999514,-0.02884279191493988
2020-10-27,0.007735133171081543,0.0036170214880257845,0.011352154426276684,0.002822073409333825,0.010557206347584724,0.0011295831063762307,0.00886471662670374
2020-10-28,0.001606583595275879,0.009231140837073326,0.010837724432349205,-0.0017467200523242354,-0.000140136486152187,-0.0027006708551198244,-0.0010940873762592673
2020-10-29,0.006059527397155762,0.021861854940652847,0.02792138233780861,0.015802735462784767,0.02186226285994053,0.008224494755268097,0.014284022152423859
2020-10-30,0.006200075149536133,0.01025171298533678,0.01645178720355034,0.016259562224149704,0.022459637373685837,0.01545009482651949,0.021650169044733047
2020-11-02,-0.005457639694213867,-0.018117988482117653,-0.02357562817633152,0.014044372364878654,0.008586732670664787,0.010920253582298756,0.005462614353746176
2020-11-03,0.003009319305419922,0.01820545271039009,0.021214772015810013,0.011144955642521381,0.014154274947941303,0.014844988472759724,0.01785430870950222
2020-11-04,0.002470850944519043,-0.009885003790259361,-0.007414152845740318,-0.015496399253606796,-0.013025548309087753,-0.009247311390936375,-0.006776460446417332
2020-11-05,0.0007042884826660156,0.06673106551170349,0.0674353539943695,0.05361088737845421,0.054315175861120224,0.06428374350070953,0.06498803198337555
2020-11-06,-0.0029908418655395508,0.012363982386887074,0.009373140521347523,0.010490166954696178,0.007499325089156628,0.014367985539138317,0.011377143673598766
2020-11-09,0.009352326393127441,-0.02394580841064453,-0.01459348201751709,-0.02883855812251568,-0.019486231729388237,-0.022864412516355515,-0.013512087985873222
2020-11-10,-0.013111889362335205,-0.020342547446489334,-0.03345443680882454,-0.010919749736785889,-0.024031639099121094,0.0019218421075493097,-0.011190047487616539
2020-11-11,0.008148789405822754,0.03513646870851517,0.04328525811433792,0.03278866410255432,0.040937457233667374,0.013979572802782059,0.022128362208604813
2020-11-12,0.0042171478271484375,0.04514548182487488,0.049362629652023315,0.017782850190997124,0.02199999801814556,0.008674533106386662,0.012891680933535099
2020-11-13,-0.0005249381065368652,0.010987341403961182,0.010462403297424316,-0.0025702796410769224,-0.0030952177476137877,-0.003652365179732442,-0.004177303519099951
2020-11-16,-0.015231132507324219,0.0018649965059012175,-0.013366135768592358,0.00630305428057909,-0.008928078226745129,0.0046954285353422165,-0.010535703971982002
2020-11-17,0.0035556554794311523,0.007681536488234997,0.01123719196766615,-0.0015386660816147923,0.002016989281401038,-2.946376844192855e-05,0.0035261916927993298
2020-11-18,-0.013286173343658447,0.00756585318595171,-0.0057203201577067375,0.009039048105478287,-0.004247124772518873,0.009901358745992184,-0.00338481436483562
2020-11-19,0.006822347640991211,0.0342726930975914,0.04109504073858261,-0.004188887309283018,0.002633460331708193,-0.0024845493026077747,0.004337798338383436
2020-11-20,0.026569247245788574,-0.0007621377590112388,0.025807108730077744,-0.008381783962249756,0.01818746328353882,-0.004970137029886246,0.021599112078547478
2020-11-23,-0.0027793049812316895,-0.007542511913925409,-0.010321816429495811,-0.0057013253681361675,-0.00848062988370657,-0.002902210922911763,-0.005681516136974096
2020-11-24,0.006096482276916504,-0.008197739720344543,-0.0021012574434280396,-0.004817734006792307,0.0012787481537088752,-0.0022746622562408447,0.003821820020675659
2020-11-25,-0.0006925463676452637,-0.01865898072719574,-0.019351527094841003,-0.002723731566220522,-0.0034162779338657856,0.001374630955979228,0.0006820845883339643
2020-11-27,0.01767146587371826,-0.003083485411480069,0.014587980695068836,-0.014163984917104244,0.0035074809566140175,-0.007923091761767864,0.009748374111950397
2020-11-30,0.005788207054138184,0.018837083131074905,0.02462529018521309,0.0018883884185925126,0.007676595356315374,-0.010024242103099823,-0.004236035514622927
2020-12-01,0.0032160282135009766,0.00826583243906498,0.011481860652565956,-0.004349706694483757,-0.0011336783645674586,-0.0004647517343983054,0.002751276595517993
2020-12-02,0.011641621589660645,0.040091417729854584,0.05173303931951523,-0.0006861527799628675,0.010955468751490116,0.00021684408420696855,0.01185846608132124
2020-12-03,-0.0026683807373046875,-0.011754331178963184,-0.014422711916267872,0.0011048157466575503,-0.0015635649906471372,-0.0041456748731434345,-0.006814055610448122
2020-12-04,-0.012876331806182861,0.012915161438286304,3.8829446566523984e-05,0.012078956700861454,-0.0007973750471137464,0.016687816008925438,0.003811484668403864
2020-12-07,0.011858463287353516,-0.014932369813323021,-0.0030739069916307926,-0.014001439325511456,-0.0021429758053272963,-0.011602556332945824,0.000255906576057896
2020-12-08,-0.004185497760772705,0.006566107273101807,0.0023806095123291016,-0.0012547691585496068,-0.00544026680290699,0.0021832596976310015,-0.0020022380631417036
2020-12-09,0.018998026847839355,-0.02548796497285366,-0.006489938590675592,-0.018729614093899727,0.0002684136270545423,-0.021230077371001244,-0.0022320509888231754
2020-12-10,0.0024747848510742188,-0.013371283188462257,-0.010896498337388039,-0.011742353439331055,-0.009267568588256836,-0.009582208469510078,-0.00710742361843586
2020-12-11,0.018103957176208496,0.0003910750092472881,0.01849503256380558,-0.0019127627601847053,0.01619119383394718,-0.0035766661167144775,0.014527291059494019
2020-12-14,0.014872312545776367,-0.022862758487462997,-0.007990446873009205,-0.01952552981674671,-0.0046532172709703445,-0.014405264519155025,0.0004670476773753762
2020-12-15,0.013220787048339844,-0.009023415856063366,0.004197371192276478,-0.0043074884451925755,0.008913298137485981,-0.007718098349869251,0.0055026886984705925
2020-12-16,0.02279520034790039,-0.034052200615406036,-0.011257002130150795,-0.027661867439746857,-0.004866667557507753,-0.025829261168837547,-0.003034058725461364
2020-12-17,-0.008914828300476074,-0.0005853113252669573,-0.009500139392912388,0.0032070099841803312,-0.005707818083465099,0.003006541635841131,-0.005908286664634943
2020-12-18,0.010390758514404297,-0.01132986880838871,-0.0009391099447384477,-0.01694527454674244,-0.006554516032338142,-0.019285254180431366,-0.008894495666027069
2020-12-21,0.002302408218383789,0.006352955009788275,0.008655363693833351,-0.0010187128791585565,0.0012836953392252326,0.00735121825709939,0.009653626941144466
2020-12-22,-0.005206763744354248,0.005558946635574102,0.0003521829785313457,0.00838208757340908,0.0031753242947161198,0.009069404564797878,0.0038626408204436302
2020-12-23,-0.001385509967803955,0.011134227737784386,0.00974871776998043,0.002774397609755397,0.00138888752553612,-0.00021048188500571996,-0.0015959918964654207
2020-12-24,-0.006320297718048096,0.0007218926912173629,-0.005598404910415411,0.000577859056647867,-0.005742438603192568,0.0032012271694839,-0.0031190705485641956
2020-12-28,-0.0009308457374572754,0.009661713615059853,0.008730867877602577,0.006548621226102114,0.005617775488644838,0.005988293793052435,0.0050574480555951595
2020-12-29,0.004503130912780762,0.0012871980434283614,0.005790329072624445,-0.001658193301409483,0.0028449376113712788,0.004232245497405529,0.00873537641018629
2020-12-30,-0.01453089714050293,0.002076041651889682,-0.012454855255782604,-0.0005907316808588803,-0.015121628530323505,0.002931168070062995,-0.011599728837609291
2020-12-31,-0.012392163276672363,0.02984221838414669,0.017450055107474327,0.02614711783826351,0.013754953630268574,0.02401229366660118,0.011620131321251392
2021-01-04,-0.006194353103637695,0.01640358567237854,0.010209232568740845,0.03441392257809639,0.028219569474458694,0.029256219044327736,0.02306186594069004
2021-01-05,0.00799107551574707,0.006184011697769165,0.014175087213516235,0.0030585031490772963,0.01104957889765501,0.0024897288531064987,0.010480804368853569
2021-01-06,0.0049152374267578125,-0.013647195883095264,-0.008731958456337452,-0.008741923607885838,-0.0038266857154667377,-0.0016057955799624324,0.0033094417303800583
2021-01-07,-0.005522251129150391,-0.000989356660284102,-0.006511607673019171,0.0077296835370361805,0.0022074321750551462,-0.0009408950572833419,-0.006463146302849054
2021-01-08,-0.0096779465675354,0.03578825294971466,0.02611030638217926,0.017674438655376434,0.00799649115651846,0.008656835183501244,-0.0010211110347881913
2021-01-11,-0.005767405033111572,-0.0030067204497754574,-0.008774125948548317,0.0028535863384604454,-0.002913818694651127,0.009485024027526379,0.00371761922724545
2021-01-12,-0.007412135601043701,0.0193902850151062,0.0119781494140625,0.0098296282812953,0.002417492913082242,0.007031645625829697,-0.00038048982969485223
2021-01-13,0.00292205810546875,-0.012285038828849792,-0.009362980723381042,-0.011256172321736813,-0.008334114216268063,-0.008980005979537964,-0.006057947874069214
2021-01-14,-0.007931351661682129,0.003928348422050476,-0.004003003239631653,0.0072367312386631966,-0.0006946205976419151,0.012408430688083172,0.004477079026401043
2021-01-15,0.00440526008605957,0.0002786785480566323,0.004683938808739185,0.0019178191432729363,0.006323079112917185,0.006055234465748072,0.01046049501746893
2021-01-19,-0.00568544864654541,-0.009463822469115257,-0.015149271115660667,0.002048780443146825,-0.0036366682033985853,-0.00036379098310135305,-0.006049239542335272
2021-01-20,-0.013886630535125732,0.012624233961105347,-0.0012623965740203857,0.010493357665836811,-0.0033932726364582777,0.011626336723566055,-0.0022602940443903208
2021-01-21,0.00894629955291748,-0.013131668791174889,-0.0041853697039186954,-0.008070779033005238,0.0008755206945352256,-0.00932649988681078,-0.00038020015927031636
2021-01-22,0.0147782564163208,-0.01799207367002964,-0.003213816788047552,-0.019029119983315468,-0.004250864032655954,-0.01723625138401985,-0.00245799426920712
2021-01-25,0.012135982513427734,-0.04050900414586067,-0.028373021632432938,-0.0344838984310627,-0.022347915917634964,-0.03517532721161842,-0.02303934656083584
2021-01-26,-0.021262943744659424,0.0017693787813186646,-0.01949356496334076,0.039935726672410965,0.01867278665304184,0.03609044477343559,0.014827498234808445
2021-01-27,-0.012904345989227295,-0.004406836815178394,-0.017311181873083115,-0.008217505179345608,-0.021121852099895477,-0.003333630505949259,-0.016237976029515266
2021-01-28,0.017871856689453125,-0.0018678009510040283,0.016004055738449097,-0.009416685439646244,0.008455171249806881,-0.0064825438894331455,0.011389312334358692
2021-01-29,0.013981461524963379,-0.017259085550904274,-0.0032776235602796078,-0.0007490595453418791,0.013232401572167873,-0.000283577450318262,0.013697884045541286
2021-02-01,-0.0032066702842712402,0.02378968521952629,0.02058301493525505,0.011927692219614983,0.008721021935343742,0.006541621871292591,0.003334951354190707
2021-02-02,0.01898026466369629,-0.00040278135566040874,0.01857748255133629,0.0013535916805267334,0.020333856344223022,-0.008134798146784306,0.010845466516911983
2021-02-03,0.0039463043212890625,-0.0011414021719247103,0.0028049021493643522,-0.0022032479755580425,0.00174305634573102,0.0007264649611897767,0.004672769457101822
2021-02-04,-0.007704377174377441,0.014820548705756664,0.007116171531379223,0.01867089979350567,0.010966523550450802,0.013961163349449635,0.0062567866407334805
2021-02-05,0.008873343467712402,0.0010736644035205245,0.009947007521986961,-0.01400640420615673,-0.005133060738444328,-0.0072108483873307705,0.0016624950803816319
2021-02-08,-0.006282448768615723,0.01011607050895691,0.0038336217403411865,0.010762440972030163,0.00447999220341444,0.007582644000649452,0.0013001954648643732
2021-02-09,-0.009009003639221191,0.005900713615119457,-0.0031082897912710905,0.006240534596145153,-0.0027684688102453947,0.009608537890017033,0.0005995344836264849
2021-02-10,0.006060600280761719,0.0040357885882258415,0.01009638886898756,-0.0013255238300189376,0.004735076334327459,0.00010674238001229241,0.006167342886328697
2021-02-11,-0.01490175724029541,0.019010480493307114,0.004108724184334278,0.023996006697416306,0.00909425038844347,0.013819187879562378,-0.0010825693607330322
2021-02-12,-0.0008046627044677734,-0.0054843006655573845,-0.006288963370025158,0.0009499510051682591,0.00014528831525240093,0.0035422074142843485,0.002737544709816575
2021-02-16,-0.00032210350036621094,-0.00509869446977973,-0.005420797970145941,-0.0037377893459051847,-0.004059893079102039,-0.0029763770289719105,-0.0032984805293381214
2021-02-17,-0.015144169330596924,0.03126235678792,0.016118187457323074,0.02497323974967003,0.009829070419073105,0.016030240803956985,0.0008860707166604698
2021-02-18,0.05431044101715088,-0.0454675517976284,0.008842888288199902,-0.0616639219224453,-0.007353480439633131,-0.05105190724134445,0.0032585347071290016
2021-02-19,0.0007758140563964844,0.004062241408973932,0.004838055465370417,0.0007074971799738705,0.0014833112945780158,-0.002724599791690707,-0.0019487857352942228
2021-02-22,0.003100752830505371,0.018528377637267113,0.021629130467772484,0.005640685558319092,0.008741438388824463,0.007967089302837849,0.01106784213334322
2021-02-23,0.009273529052734375,-0.03629499301314354,-0.027021463960409164,-0.025981808081269264,-0.01670827902853489,-0.030117707327008247,-0.020844178274273872
2021-02-24,-0.01209801435470581,0.010968896560370922,-0.0011291175615042448,0.01030509639531374,-0.0017929176101461053,0.006259626243263483,-0.0058383881114423275
2021-02-25,0.02573239803314209,-0.0034890174865722656,0.022243380546569824,-0.005078403279185295,0.020653994753956795,-0.0034476660657674074,0.02228473126888275
2021-02-26,0.0074051618576049805,-0.0018367141019552946,0.005568447522819042,-0.013215321116149426,-0.005810159258544445,-0.012508412823081017,-0.005103250965476036
2021-03-01,0.003750324249267578,-0.00918037910014391,-0.005430054850876331,-0.012148674577474594,-0.008398350328207016,-0.014078592881560326,-0.010328268632292747
2021-03-02,-0.01942908763885498,0.0034920990001410246,-0.015936989337205887,-0.0005572676891461015,-0.019986355677247047,0.006654249504208565,-0.012774838134646416
2021-03-03,0.06645321846008301,-0.04514272138476372,0.02131049707531929,-0.04806233569979668,0.01839088462293148,-0.04496430233120918,0.021488914266228676
2021-03-04,0.03129911422729492,-0.03518334776163101,-0.003884234931319952,-0.01937735639512539,0.011921757832169533,-0.024865923449397087,0.006433192640542984
2021-03-05,0.006651878356933594,0.02547425404191017,0.032126132398843765,0.0052821277640759945,0.011934006586670876,-0.004026357084512711,0.002625521505251527
2021-03-08,-0.0071585774421691895,0.011525017209351063,0.004366439767181873,0.012653354555368423,0.005494777578860521,0.015202268026769161,0.008043690584599972
2021-03-09,-0.06530779600143433,0.0915437713265419,0.026235971599817276,0.06949100643396378,0.004183207172900438,0.07424812763929367,0.008940335363149643
2021-03-10,-0.00370866060256958,0.01757599040865898,0.013867330737411976,0.01499786414206028,0.0112892035394907,0.011103068478405476,0.0073944078758358955
2021-03-11,0.008487224578857422,0.00497837970033288,0.013465603813529015,-0.0005629360675811768,0.007924288511276245,-0.00034827948547899723,0.008138945326209068
2021-03-12,-0.012992799282073975,-0.0013960361247882247,-0.014388835057616234,0.005228878930211067,-0.007763920351862907,0.008506420999765396,-0.0044863782823085785
2021-03-15,-0.009424030780792236,0.015120482072234154,0.005696451757103205,0.006906567141413689,-0.0025174638722091913,0.013905047439038754,0.00448101619258523
2021-03-16,0.007852554321289062,-0.023027364164590836,-0.015174808911979198,-0.014733058400452137,-0.0068805040791630745,-0.014126273803412914,-0.0062737190164625645
2021-03-17,-0.007192134857177734,0.007272204849869013,8.006989810382947e-05,0.0036710777785629034,-0.003521057078614831,0.00909743458032608,0.0019052993739023805
2021-03-18,0.0009055137634277344,0.0038041770458221436,0.004709690809249878,0.00451219268143177,0.005417706444859505,0.003580756252631545,0.004486269783228636
2021-03-19,0.014324545860290527,-0.02909216843545437,-0.014767621643841267,-0.028490301221609116,-0.014165755361318588,-0.025804052129387856,-0.011479505337774754
2021-03-22,-0.006540834903717041,0.003923213575035334,-0.0026176213286817074,0.008214934729039669,0.0016740997089073062,0.009983522817492485,0.003442687913775444
2021-03-23,0.026934027671813965,-0.007853779010474682,0.01908024773001671,-0.006771880201995373,0.020162146538496017,-0.021199459210038185,0.005734567530453205
2021-03-24,0.023604869842529297,-0.03756887465715408,-0.013964006677269936,0.0009026229381561279,0.024507492780685425,-0.0038439345080405474,0.01976093463599682
2021-03-25,0.012526750564575195,-0.02902347221970558,-0.016496721655130386,-0.03202328830957413,-0.019496537744998932,-0.013290485367178917,-0.000763734569773078
2021-03-26,-0.008154094219207764,0.01909436285495758,0.010940268635749817,0.012949381023645401,0.004795287270098925,0.006893777754157782,-0.0012603163486346602
2021-03-29,-0.005386292934417725,0.004754841327667236,-0.0006314516067504883,0.0049633183516561985,-0.0004229744372423738,0.002819925546646118,-0.0025663673877716064
2021-03-30,0.02337181568145752,-0.014383363537490368,0.008988452143967152,-0.010511988773941994,0.012859826907515526,-0.01524812076240778,0.00812369491904974
2021-03-31,0.03272533416748047,-0.021219506859779358,0.01150582730770111,-0.022152332589030266,0.010573001578450203,-0.02183188870549202,0.0108934435993433
2021-04-01,0.001618027687072754,0.006278526969254017,0.00789655465632677,0.0013048112159594893,0.002922839019447565,-0.0017680871533229947,-0.0001500594662502408
2021-04-05,-0.0028271079063415527,0.002155822468921542,-0.0006712853792123497,-0.001183456159196794,-0.004010564181953669,0.00016695618978701532,-0.002660151803866029
2021-04-06,0.01633596420288086,-0.015800917521119118,0.0005350470310077071,-0.017611749470233917,-0.0012757857330143452,-0.01480899564921856,0.0015269684372469783
2021-04-07,0.003985166549682617,0.00031869710073806345,0.004303863737732172,0.0020520626567304134,0.006037229206413031,0.0036812294274568558,0.007666395977139473
2021-04-08,0.0071446895599365234,-0.006660833954811096,0.00048385560512542725,-0.005350673105567694,0.001794016337953508,-0.004816967062652111,0.0023277222644537687
2021-04-09,0.007225394248962402,-0.012713300995528698,-0.005487906746566296,-0.007761333603411913,-0.0005359391216188669,-0.010171515867114067,-0.0029461216181516647
2021-04-12,0.001956462860107422,0.001949378871358931,0.003905841615051031,0.0030283431988209486,0.004984805826097727,0.0010277378605678678,0.002984200604259968
2021-04-13,0.019135713577270508,-0.011857968755066395,0.007277744822204113,-0.014348306693136692,0.004787407349795103,-0.01384127140045166,0.005294442176818848
2021-04-14,0.008430242538452148,-0.008304980583488941,0.00012526214413810521,-0.0027488290797919035,0.005681413225829601,-0.002619942417368293,0.005810299888253212
2021-04-15,-0.0025333166122436523,-0.007093846797943115,-0.009627163410186768,-0.002905905246734619,-0.0054392218589782715,-0.0028512894641608,-0.005384606309235096
2021-04-16,0.006222248077392578,-0.02684159018099308,-0.020619342103600502,-0.01583876460790634,-0.009616515599191189,-0.016070175915956497,-0.009847926907241344
2021-04-19,-0.032559335231781006,0.04563092067837715,0.013071584515273571,0.051451247185468674,0.01889191009104252,0.046618133783340454,0.014058791100978851
2021-04-20,-0.023349881172180176,0.01569250226020813,-0.007657378911972046,0.011386966332793236,-0.01196291483938694,0.017050115391612053,-0.0062997653149068356
2021-04-21,0.0013356208801269531,0.012969168834388256,0.01430478971451521,0.004742487333714962,0.006078108213841915,0.007851717062294483,0.009187337942421436
2021-04-22,-0.0062691569328308105,0.012636562809348106,0.006367406342178583,0.01005193218588829,0.003782775020226836,0.010461099445819855,0.004191942047327757
2021-04-23,0.009664416313171387,-0.010750388726592064,-0.0010859727626666427,-0.008244742639362812,0.0014196733245626092,-0.0063377488404512405,0.003326667472720146
2021-04-26,-0.005982398986816406,0.001982262823730707,-0.004000136163085699,0.008149818517267704,0.0021674195304512978,0.008652318269014359,0.0026699197478592396
2021-04-27,0.014711737632751465,-0.013777142390608788,0.0009345948928967118,-0.014112363569438457,0.0005993743543513119,-0.008590297773480415,0.0061214398592710495
2021-04-28,-0.0010544657707214355,-0.011855706572532654,-0.01291017234325409,-0.010775957256555557,-0.011830423027276993,-0.005041139200329781,-0.006095604971051216
2021-04-29,0.020319223403930664,-0.009180155582726002,0.011139067821204662,-0.012817028909921646,0.007502194028347731,-0.011756480671465397,0.008562742732465267
2021-04-30,0.015517950057983398,-0.026481101289391518,-0.01096315123140812,-0.018025405704975128,-0.002507456112653017,-0.01775975152850151,-0.002241801004856825
2021-05-03,0.00840449333190918,0.0048837424255907536,0.013288235291838646,-0.0008227368234656751,0.007581756450235844,-0.003380935173481703,0.005023558158427477
2021-05-04,0.006945371627807617,-0.009008320979773998,-0.0020629495847970247,0.0025753399822860956,0.00952071137726307,-0.004389268346130848,0.002556103514507413
2021-05-05,0.008276820182800293,0.0007013380527496338,0.008978158235549927,-0.0034365991596132517,0.004840220790356398,0.0006623899680562317,0.008939210325479507
2021-05-06,-0.003109455108642578,-0.0077676535584032536,-0.010877108201384544,-0.00023560324916616082,-0.003345058299601078,0.001454404555261135,-0.001655050553381443
2021-05-07,-0.030692458152770996,0.019218653440475464,-0.011473804712295532,0.027292761951684952,-0.0033996959682554007,0.02107255533337593,-0.00961990375071764
2021-05-10,-0.01209932565689087,-0.013888388872146606,-0.025987714529037476,-0.009941893629729748,-0.02204122021794319,-0.011946313083171844,-0.024045638740062714
2021-05-11,0.01811075210571289,-0.005195936653763056,0.012914815917611122,-0.005205593537539244,0.012905159033834934,-0.004962656646966934,0.013148095458745956
2021-05-12,0.009598135948181152,0.016848647966980934,0.026446783915162086,0.008072632364928722,0.01767076924443245,0.004381194245070219,0.013979329727590084
2021-05-13,0.0024083852767944336,-0.0013696461683139205,0.001038739108480513,-0.006003689952194691,-0.0035953044425696135,-0.00541227450594306,-0.0030038892291486263
2021-05-14,-0.00493168830871582,-0.00458094198256731,-0.00951263029128313,-0.0014774422161281109,-0.006409130524843931,-0.0013212286867201328,-0.006252916995435953
2021-05-17,0.0006353855133056641,-0.011470997706055641,-0.010835612192749977,-0.005844668485224247,-0.005209282971918583,-0.0047062719240784645,-0.0040708864107728004
2021-05-18,-0.00025403499603271484,0.00850997306406498,0.008255938068032265,0.002357568359002471,0.002103533362969756,0.013448065146803856,0.013194030150771141
2021-05-19,0.003937959671020508,-0.004310241434723139,-0.0003722816763911396,-0.004642925690859556,-0.0007049659616313875,-0.002188333310186863,0.0017496263608336449
2021-05-20,0.004428744316101074,0.006056728772819042,0.010485473088920116,0.00637546181678772,0.010804206132888794,-0.000494953419547528,0.003933791071176529
2021-05-21,-0.006928682327270508,0.003123053815215826,-0.0038056285120546818,0.005576201248914003,-0.0013524810783565044,0.0022814320400357246,-0.004647250287234783
2021-05-24,0.0054547786712646484,-0.00159329769667238,0.0038614808581769466,0.0006832738872617483,0.006138052325695753,-0.0021790422033518553,0.003275736467912793
2021-05-25,-0.0035326480865478516,0.011316734366118908,0.007784086279571056,0.010667657479643822,0.0071350098587572575,0.009240849874913692,0.005708202254027128
2021-05-26,-0.0030388236045837402,0.003690695855766535,0.0006518721347674727,0.0021974146366119385,-0.0008414089679718018,-0.00023896574566606432,-0.0032777893356978893
2021-05-27,0.010540962219238281,0.0021290213335305452,0.012669983319938183,-0.007646983955055475,0.002893978264182806,-0.00891999714076519,0.0016209649620577693
2021-05-28,0.008797287940979004,-0.006050693802535534,0.0027465939056128263,-0.01371301244944334,-0.004915724042803049,-0.007125692442059517,0.0016715956153348088
2021-06-01,0.010215520858764648,-0.00839378871023655,0.0018217324977740645,-0.01070803590118885,-0.0004925151588395238,-0.013061748817563057,-0.0028462279587984085
2021-06-02,0.022197484970092773,-0.01989484392106533,0.0023026405833661556,-0.018020132556557655,0.004177351947873831,-0.018055450171232224,0.004142033867537975
2021-06-03,0.012667417526245117,-0.013190260156989098,-0.0005228429799899459,-0.016942579299211502,-0.00427516084164381,-0.01637345366179943,-0.0037060356698930264
2021-06-04,0.00798189640045166,-0.003306770231574774,0.004675126168876886,-0.003644100856035948,0.004337795544415712,-0.00787060335278511,0.00011129260383313522
2021-06-07,-0.0010636448860168457,-0.0005931228515692055,-0.0016567676793783903,-0.005243257619440556,-0.006306902505457401,-0.003024657955393195,-0.0040883030742406845
2021-06-08,-0.026265978813171387,0.022992338985204697,-0.003273639129474759,0.03095000609755516,0.0046840268187224865,0.02778465673327446,0.001518678618595004
2021-06-09,0.007290363311767578,-0.0056305257603526115,0.001659837318584323,-0.004215818829834461,0.0030745447147637606,-0.0019122350495308638,0.005378128495067358
2021-06-10,-0.003377556800842285,-0.008350849151611328,-0.011728405952453613,-0.006960785482078791,-0.010338341817259789,0.002268236828967929,-0.0011093199718743563
2021-06-11,-0.01186150312423706,0.013952082023024559,0.0020905793644487858,0.012651683762669563,0.0007901807548478246,0.012188318185508251,0.00032681465381756425
2021-06-14,-0.055854976177215576,0.04999003931879997,-0.005864935927093029,0.051057957112789154,-0.004797009751200676,0.04877793416380882,-0.007077046670019627
2021-06-15,0.006227374076843262,-0.019361119717359543,-0.013133746571838856,-0.016572389751672745,-0.010345015674829483,-0.017353098839521408,-0.011125724762678146
2021-06-16,-0.017148077487945557,-0.0065025449730455875,-0.023650621995329857,-0.003573646070435643,-0.02072172425687313,0.0031813050154596567,-0.013966772705316544
2021-06-17,0.02308809757232666,9.982586198020726e-05,0.023187924176454544,-0.0017400324577465653,0.02134806476533413,-0.00047684431774541736,0.022611252963542938
2021-06-18,0.008847355842590332,-0.007592871785163879,0.0012544840574264526,-0.005909250117838383,0.0029381057247519493,-0.006935489363968372,0.0019118667114526033
2021-06-21,-0.007371664047241211,0.010202681645751,0.002831018064171076,0.00877226423472166,0.0014005998382344842,0.004662436433136463,-0.0027092278469353914
